lfc,names,ambiguousNames
Scancode,"[""LicenseRef-scancode-otn-dev-dist-2016"",""scancode://otn-dev-dist-2016"",""OTN License 2016""]",[]
Scancode,"[""LicenseRef-scancode-otn-dev-dist"",""scancode://otn-dev-dist"",""OTN License""]",[]
Scancode,"[""LicenseRef-scancode-otn-early-adopter-development"",""scancode://otn-early-adopter-development"",""OTN Early Adopter Development License""]",[]
Scancode,"[""LicenseRef-scancode-otn-standard-2014-09"",""scancode://otn-standard-2014-09"",""OTN License 2014-09""]",[]
Scancode,"[""LicenseRef-scancode-owal-1.0"",""scancode://owal-1.0"",""Opera Web Applications License 1.0""]",[]
Scancode,"[""LicenseRef-scancode-owfa-1.0"",""scancode://owfa-1.0"",""OWFa 1.0""]",[]
Scancode,"[""LicenseRef-scancode-owtchart"",""scancode://owtchart"",""OWTChart License""]",[]
Scancode,"[""LicenseRef-scancode-oxygen-xml-webhelp-eula"",""scancode://oxygen-xml-webhelp-eula"",""Oxygen XML WebHelp EULA""]",[]
Scancode,"[""LicenseRef-scancode-ozplb-1.0"",""scancode://ozplb-1.0"",""OZPLB 1.0""]",[]
Scancode,"[""LicenseRef-scancode-ozplb-1.1"",""scancode://ozplb-1.1"",""OZPLB 1.1""]",[]
Scancode,"[""LicenseRef-scancode-paint-net"",""scancode://paint-net"",""Paint.NET License""]",[]
Scancode,"[""LicenseRef-scancode-paolo-messina-2000"",""scancode://paolo-messina-2000"",""Paolo Messina 2000""]",[]
Scancode,"[""LicenseRef-scancode-paraview-1.2"",""scancode://paraview-1.2"",""ParaView License 1.2""]",[]
Scancode,"[""LicenseRef-scancode-passive-aggressive"",""scancode://passive-aggressive"",""Passive-Aggressive License""]",[]
Scancode,"[""LicenseRef-scancode-patent-disclaimer"",""scancode://patent-disclaimer"",""Generic patent disclaimer""]",[]
Scancode,"[""LicenseRef-scancode-paul-hsieh-derivative"",""scancode://paul-hsieh-derivative"",""Paul Hsieh Derivative License""]",[]
Scancode,"[""LicenseRef-scancode-paul-hsieh-exposition"",""scancode://paul-hsieh-exposition"",""Paul Hsieh Exposition License""]",[]
Scancode,"[""LicenseRef-scancode-paul-mackerras-binary"",""scancode://paul-mackerras-binary"",""Paul Mackerras Binary License""]",[]
Scancode,"[""LicenseRef-scancode-paul-mackerras-new"",""scancode://paul-mackerras-new"",""Paul Mackerras New License""]",[]
Scancode,"[""LicenseRef-scancode-paul-mackerras-simplified"",""scancode://paul-mackerras-simplified"",""Paul Mackerras Simplified License""]",[]
Scancode,"[""LicenseRef-scancode-paul-mackerras"",""scancode://paul-mackerras"",""Paul Mackerras License""]",[]
Scancode,"[""LicenseRef-scancode-paulo-soares"",""scancode://paulo-soares"",""Paulo Soares License""]",[]
Scancode,"[""LicenseRef-scancode-paypal-sdk-2013-2016"",""scancode://paypal-sdk-2013-2016"",""PayPal SDK License 2013-2016""]",[]
Scancode,"[""LicenseRef-scancode-pbl-1.0"",""scancode://pbl-1.0"",""PBL-1.0""]",[]
Scancode,"[""LicenseRef-scancode-pcre"",""scancode://pcre"",""PCRE License""]",[]
Scancode,"[""LicenseRef-scancode-pd-mit"",""scancode://pd-mit"",""Modified MIT License for Public Domain software""]",[]
Scancode,"[""LicenseRef-scancode-pd-programming"",""scancode://pd-programming"",""PD'Programming License""]",[]
Scancode,"[""LicenseRef-scancode-pdf-creator-pilot"",""scancode://pdf-creator-pilot"",""PDF Creator Pilot License Agreement""]",[]
Scancode,"[""LicenseRef-scancode-pdl-1.0"",""scancode://pdl-1.0"",""PDL-1.0""]",[]
Scancode,"[""LicenseRef-scancode-perl-1.0"",""scancode://perl-1.0"",""Perl 1.0""]",[]
Scancode,"[""LicenseRef-scancode-peter-deutsch-document"",""scancode://peter-deutsch-document"",""Peter Deutsch Document License""]",[]
Scancode,"[""LicenseRef-scancode-pfe-proprietary-notice"",""scancode://pfe-proprietary-notice"",""PFE Proprietary Notice""]",[]
Scancode,"[""LicenseRef-scancode-pftijah-1.1"",""scancode://pftijah-1.1"",""PfTijah Public License 1.1""]",[]
Scancode,"[""LicenseRef-scancode-pftus-1.1"",""scancode://pftus-1.1"",""PFTUS-license""]",[]
Scancode,"[""LicenseRef-scancode-phil-bunce"",""scancode://phil-bunce"",""Phil Bunce License""]",[]
Scancode,"[""LicenseRef-scancode-philippe-de-muyter"",""scancode://philippe-de-muyter"",""Philippe De Muyter License""]",[]
Scancode,"[""LicenseRef-scancode-philips-proprietary-notice-2000"",""scancode://philips-proprietary-notice-2000"",""Philips Proprietary Notice 2000""]",[]
Scancode,"[""LicenseRef-scancode-phorum-2.0"",""scancode://phorum-2.0"",""Phorum License 2.0""]",[]
Scancode,"[""LicenseRef-scancode-php-2.0.2"",""scancode://php-2.0.2"",""PHP License 2.0.2""]",[]
Scancode,"[""LicenseRef-scancode-pine"",""scancode://pine"",""Pine License""]",[]
Scancode,"[""LicenseRef-scancode-pivotal-tou"",""scancode://pivotal-tou"",""Pivotal Software Terms of Use""]",[]
Scancode,"[""LicenseRef-scancode-pixabay-content"",""scancode://pixabay-content"",""Pixabay Content License""]",[]
Scancode,"[""LicenseRef-scancode-planet-source-code"",""scancode://planet-source-code"",""Planet Source Code License""]",[]
Scancode,"[""LicenseRef-scancode-pngsuite"",""scancode://pngsuite"",""PngSuite License""]",[]
Scancode,"[""LicenseRef-scancode-politepix-pl-1.0"",""scancode://politepix-pl-1.0"",""Politepix Public License 1.0""]",[]
Scancode,"[""scancode://polyform-defensive-1.0.0"",""PolyForm Defensive License 1.0.0""]",[]
Scancode,"[""LicenseRef-scancode-polyform-free-trial-1.0.0"",""scancode://polyform-free-trial-1.0.0"",""Polyform Free Trial License 1.0.0""]",[]
Scancode,"[""LicenseRef-scancode-polyform-internal-use-1.0.0"",""scancode://polyform-internal-use-1.0.0"",""Polyform Internal Use License 1.0.0""]",[]
Scancode,"[""LicenseRef-scancode-polyform-perimeter-1.0.0"",""scancode://polyform-perimeter-1.0.0"",""PolyForm Perimeter License 1.0.0""]",[]
Scancode,"[""LicenseRef-scancode-polyform-shield-1.0.0"",""scancode://polyform-shield-1.0.0"",""Polyform Shield License 1.0.0""]",[]
Scancode,"[""LicenseRef-scancode-polyform-strict-1.0.0"",""scancode://polyform-strict-1.0.0"",""Polyform Strict License 1.0.0""]",[]
Scancode,"[""LicenseRef-scancode-powervr-tools-software-eula"",""scancode://powervr-tools-software-eula"",""PowerVR Tools Software EULA""]",[]
Scancode,"[""LicenseRef-scancode-ppp"",""scancode://ppp"",""ppp License""]",[]
Scancode,"[""LicenseRef-scancode-proguard-exception-2.0"",""scancode://proguard-exception-2.0"",""ProGuard exception to GPL 2.0""]",[]
Scancode,"[""LicenseRef-scancode-proprietary-license"",""scancode://proprietary-license"",""Proprietary License""]",[]
Scancode,"[""scancode://proprietary"",""Proprietary""]",[]
Scancode,"[""LicenseRef-scancode-prosperity-1.0.1"",""scancode://prosperity-1.0.1"",""Prosperity Public License 1.0.1""]",[]
Scancode,"[""LicenseRef-scancode-prosperity-2.0"",""scancode://prosperity-2.0"",""Prosperity Public License 2.0""]",[]
Scancode,"[""LicenseRef-scancode-prosperity-3.0"",""scancode://prosperity-3.0"",""Prosperity Public License 3.0""]",[]
Scancode,"[""LicenseRef-scancode-protobuf"",""scancode://protobuf"",""Protobuf License""]",[]
Scancode,"[""PS-or-PDF-font-exception-20170817"",""scancode://ps-or-pdf-font-exception-20170817""]",[]
Scancode,"[""LicenseRef-scancode-psf-3.7.2"",""scancode://psf-3.7.2"",""PSF Python License 3.7.2""]",[]
Scancode,"[""LicenseRef-scancode-psytec-freesoft"",""scancode://psytec-freesoft"",""Psytec Free Software License""]",[]
Scancode,"[""LicenseRef-scancode-public-domain-disclaimer"",""scancode://public-domain-disclaimer"",""Public Domain Disclaimer""]",[]
Scancode,"[""LicenseRef-scancode-public-domain"",""scancode://public-domain"",""Public Domain""]",[]
Scancode,"[""LicenseRef-scancode-purdue-bsd"",""scancode://purdue-bsd"",""Purdue BSD-Style License""]",[]
Scancode,"[""LicenseRef-scancode-pycrypto"",""scancode://pycrypto"",""PyCrypto License""]",[]
Scancode,"[""LicenseRef-scancode-pygres-2.2"",""scancode://pygres-2.2"",""PyGres License 2.2""]",[]
Scancode,"[""LicenseRef-scancode-python-cwi"",""scancode://python-cwi"",""Python CWI License""]",[]
Scancode,"[""LicenseRef-scancode-qaplug"",""scancode://qaplug"",""QAPlug License""]",[]
Scancode,"[""LicenseRef-scancode-qca-linux-firmware"",""scancode://qca-linux-firmware"",""QCA Linux Firmware License""]",[]
Scancode,"[""LicenseRef-scancode-qca-technology"",""scancode://qca-technology"",""QCA Technology License""]",[]
Scancode,"[""LicenseRef-scancode-qcad-exception-gpl"",""scancode://qcad-exception-gpl"",""QCAD Exception to GPL""]",[]
Scancode,"[""LicenseRef-scancode-qlogic-firmware"",""scancode://qlogic-firmware"",""QLogic Firmware License""]",[]
Scancode,"[""LicenseRef-scancode-qlogic-microcode"",""scancode://qlogic-microcode"",""QLogic Microcode""]",[]
Scancode,"[""LicenseRef-scancode-qpopper"",""scancode://qpopper"",""Qpopper License""]",[]
Scancode,"[""LicenseRef-scancode-qt-commercial-1.1"",""scancode://qt-commercial-1.1"",""Qt Commercial License v1.1""]",[]
Scancode,"[""scancode://qt-company-exception-2017-lgpl-2.1"",""Qt Company Exception to LGPL 2.1 2017""]",[]
Scancode,"[""LicenseRef-scancode-qt-company-exception-lgpl-2.1"",""scancode://qt-company-exception-lgpl-2.1"",""Qt Company Exception to LGPL 2.1""]",[]
Scancode,"[""Qt-GPL-exception-1.0"",""scancode://qt-gpl-exception-1.0"",""Qt GPL exception 1.0""]",[]
Scancode,"[""LicenseRef-scancode-qt-kde-linking-exception"",""scancode://qt-kde-linking-exception"",""Qt LInking Exception to GPL 2.0 or later""]",[]
Scancode,"[""Qt-LGPL-exception-1.1"",""scancode://qt-lgpl-exception-1.1"",""Qt LGPL exception 1.1""]",[]
Scancode,"[""LicenseRef-scancode-qt-qca-exception-2.0"",""scancode://qt-qca-exception-2.0"",""Qt-QCA exception to GPL 2.0""]",[]
Scancode,"[""LicenseRef-scancode-qti-linux-firmware"",""scancode://qti-linux-firmware"",""QTI Linux Firmware""]",[]
Scancode,"[""LicenseRef-scancode-qualcomm-iso"",""scancode://qualcomm-iso"",""Qualcomm ISO/IEC MPEG-B DASH License""]",[]
Scancode,"[""LicenseRef-scancode-qualcomm-turing"",""scancode://qualcomm-turing"",""Qualcomm Turing License""]",[]
Scancode,"[""LicenseRef-scancode-quicktime"",""scancode://quicktime"",""Apple Quicktime License""]",[]
Scancode,"[""LicenseRef-scancode-quin-street"",""scancode://quin-street"",""QuinStreet License""]",[]
Scancode,"[""LicenseRef-scancode-quirksmode"",""scancode://quirksmode"",""Quirksmode Copyright Notice""]",[]
Scancode,"[""scancode://qwt-1.0"",""Qwt License 1.0 Deprecated""]",[]
Scancode,"[""Qwt-exception-1.0"",""scancode://qwt-exception-1.0"",""Qwt exception to LGPL 2.1""]",[]
Scancode,"[""LicenseRef-scancode-rackspace"",""scancode://rackspace"",""Rackspace License""]",[]
Scancode,"[""LicenseRef-scancode-radvd"",""scancode://radvd"",""radvd License""]",[]
Scancode,"[""scancode://ralf-corsepius"",""Ralf Corsepius License""]",[]
Scancode,"[""LicenseRef-scancode-ralink-firmware"",""scancode://ralink-firmware"",""Ralink Firmware License""]",[]
Scancode,"[""LicenseRef-scancode-rar-winrar-eula"",""scancode://rar-winrar-eula"",""RAR and WinRAR EULA""]",[]
Scancode,"[""LicenseRef-scancode-rcsl-2.0"",""scancode://rcsl-2.0"",""RCSL R&D 2.0""]",[]
Scancode,"[""LicenseRef-scancode-rcsl-3.0"",""scancode://rcsl-3.0"",""RCSL R&D 3.0""]",[]
Scancode,"[""LicenseRef-scancode-realm-platform-extension-2017"",""scancode://realm-platform-extension-2017"",""Realm Platform Extensions License 2017""]",[]
Scancode,"[""LicenseRef-scancode-red-hat-attribution"",""scancode://red-hat-attribution"",""Red Hat Attribution License""]",[]
Scancode,"[""LicenseRef-scancode-red-hat-bsd-simplified"",""scancode://red-hat-bsd-simplified"",""Red Hat BSD-Simplified""]",[]
Scancode,"[""LicenseRef-scancode-red-hat-logos"",""scancode://red-hat-logos"",""Red Hat Logos License""]",[]
Scancode,"[""LicenseRef-scancode-red-hat-trademarks"",""scancode://red-hat-trademarks"",""Red Hat Trademarks License""]",[]
Scancode,"[""LicenseRef-scancode-redis-source-available-1.0"",""scancode://redis-source-available-1.0"",""Redis Source Available License 1.0""]",[]
Scancode,"[""LicenseRef-scancode-reportbug"",""scancode://reportbug"",""Debian reportbug License""]",[]
Scancode,"[""LicenseRef-scancode-rh-eula-lgpl"",""scancode://rh-eula-lgpl"",""Red Hat EULA JBoss Enterprise Middleware License""]",[]
Scancode,"[""LicenseRef-scancode-rh-eula"",""scancode://rh-eula"",""Red Hat EULA""]",[]
Scancode,"[""LicenseRef-scancode-richard-black"",""scancode://richard-black"",""Richard Black License""]",[]
Scancode,"[""LicenseRef-scancode-riverbank-sip"",""scancode://riverbank-sip"",""Riverbank SIP License""]",[]
Scancode,"[""LicenseRef-scancode-robert-hubley"",""scancode://robert-hubley"",""Robert Hubley License""]",[]
Scancode,"[""LicenseRef-scancode-rogue-wave"",""scancode://rogue-wave"",""Rogue Wave Software License""]",[]
Scancode,"[""LicenseRef-scancode-rrdtool-floss-exception-2.0"",""scancode://rrdtool-floss-exception-2.0"",""RRDtool FLOSS Exception to GPL 2.0""]",[]
Scancode,"[""LicenseRef-scancode-rsa-1990"",""scancode://rsa-1990"",""RSA 1990""]",[]
Scancode,"[""LicenseRef-scancode-rsa-cryptoki"",""scancode://rsa-cryptoki"",""RSA Cryptoki License""]",[]
Scancode,"[""LicenseRef-scancode-rsa-demo"",""scancode://rsa-demo"",""RSA Demo License""]",[]
Scancode,"[""LicenseRef-scancode-rsa-md2"",""scancode://rsa-md2"",""RSA-MD2 License""]",[]
Scancode,"[""LicenseRef-scancode-rsa-md4"",""scancode://rsa-md4"",""RSA-MD4 License""]",[]
Scancode,"[""LicenseRef-scancode-rsa-proprietary"",""scancode://rsa-proprietary"",""RSA Proprietary""]",[]
Scancode,"[""LicenseRef-scancode-rtools-util"",""scancode://rtools-util"",""RTools.Util License""]",[]
Scancode,"[""LicenseRef-scancode-rubyencoder-commercial"",""scancode://rubyencoder-commercial"",""RubyEncoder Commercial Licence""]",[]
Scancode,"[""LicenseRef-scancode-rubyencoder-loader"",""scancode://rubyencoder-loader"",""RubyEncoder Loader Licence""]",[]
Scancode,"[""LicenseRef-scancode-rute"",""scancode://rute"",""Rute Users Tutorial and Exposition License 0.8.0""]",[]
Scancode,"[""LicenseRef-scancode-rxtx-exception-lgpl-2.1"",""scancode://rxtx-exception-lgpl-2.1"",""RXTX exception to LGPL 2.1""]",[]
Scancode,"[""LicenseRef-scancode-ryszard-szopa"",""scancode://ryszard-szopa"",""Ryszard Szopa License""]",[]
Scancode,"[""LicenseRef-scancode-saas-mit"",""scancode://saas-mit"",""SaaS MIT License""]",[]
Scancode,"[""LicenseRef-scancode-saf"",""scancode://saf"",""Service Availability Forum License""]",[]
Scancode,"[""LicenseRef-scancode-safecopy-eula"",""scancode://safecopy-eula"",""SafeCopy EULA""]",[]
Scancode,"[""LicenseRef-scancode-san-francisco-font"",""scancode://san-francisco-font"",""San Francisco Font License""]",[]
Scancode,"[""LicenseRef-scancode-sandeep"",""scancode://sandeep"",""Sandeep License""]",[]
Scancode,"[""LicenseRef-scancode-sane-exception-2.0-plus"",""scancode://sane-exception-2.0-plus"",""SANE exception to GPL 2.0 or later""]",[]
Scancode,"[""LicenseRef-scancode-sash"",""scancode://sash"",""Sash Notice""]",[]
Scancode,"[""LicenseRef-scancode-sata"",""scancode://sata"",""SATA License""]",[]
Scancode,"[""LicenseRef-scancode-sbia-b"",""scancode://sbia-b"",""SBIA Part B""]",[]
Scancode,"[""LicenseRef-scancode-scancode-acknowledgment"",""scancode://scancode-acknowledgment"",""ScanCode acknowledgment""]",[]
Scancode,"[""LicenseRef-scancode-scanlogd-license"",""scancode://scanlogd-license"",""scanlogd License""]",[]
Scancode,"[""LicenseRef-scancode-scansoft-1.2"",""scancode://scansoft-1.2"",""ScanSoft Public License 1.2""]",[]
Scancode,"[""LicenseRef-scancode-scilab-en"",""scancode://scilab-en-2005"",""SCILAB en 2005""]",[]
Scancode,"[""LicenseRef-scancode-scola-en"",""scancode://scola-en"",""Statistics Canada Open Licence Agreement""]",[]
Scancode,"[""LicenseRef-scancode-scribbles"",""scancode://scribbles"",""Scribbles Demos Recognizer Notice""]",[]
Scancode,"[""LicenseRef-scancode-script-asylum"",""scancode://script-asylum"",""Script Asylum License""]",[]
Scancode,"[""LicenseRef-scancode-script-nikhilk"",""scancode://script-nikhilk"",""Script# License""]",[]
Scancode,"[""LicenseRef-scancode-scrub"",""scancode://scrub"",""SCRUB License""]",[]
Scancode,"[""LicenseRef-scancode-scsl-3.0"",""scancode://scsl-3.0"",""Sun Community Source License 3.0""]",[]
Scancode,"[""LicenseRef-scancode-secret-labs-2011"",""scancode://secret-labs-2011"",""Secret Labs License 2011""]",[]
Scancode,"[""scancode://see-license"",""See License mention""]",[]
Scancode,"[""LicenseRef-scancode-sencha-app-floss-exception"",""scancode://sencha-app-floss-exception"",""Sencha GPL 3.0 Exception for Applications""]",[]
Scancode,"[""LicenseRef-scancode-sencha-commercial-3.17"",""scancode://sencha-commercial-3.17"",""Sencha Software License Agreement v3.17""]",[]
Scancode,"[""LicenseRef-scancode-sencha-commercial-3.9"",""scancode://sencha-commercial-3.9"",""Sencha Software License Agreement 3.9""]",[]
Scancode,"[""LicenseRef-scancode-sencha-commercial"",""scancode://sencha-commercial"",""Sencha Commercial License 1.1""]",[]
Scancode,"[""LicenseRef-scancode-sencha-dev-floss-exception"",""scancode://sencha-dev-floss-exception"",""Sencha GPL 3.0 Exception for Development""]",[]
Scancode,"[""LicenseRef-scancode-service-comp-arch"",""scancode://service-comp-arch"",""Service Component Architecture License""]",[]
Scancode,"[""LicenseRef-scancode-sgi-cid-1.0"",""scancode://sgi-cid-1.0"",""SGI CID Font Code Public License 1.0""]",[]
Scancode,"[""LicenseRef-scancode-sgi-glx-1.0"",""scancode://sgi-glx-1.0"",""SGI GLX Public License 1.0""]",[]
Scancode,"[""LicenseRef-scancode-sglib"",""scancode://sglib"",""Sglib License""]",[]
Scancode,"[""LicenseRef-scancode-shavlik-eula"",""scancode://shavlik-eula"",""Shavlik Technologies EULA""]",[]
Scancode,"[""LicenseRef-scancode-shital-shah"",""scancode://shital-shah"",""Shital Shah License""]",[]
Scancode,"[""SHL-2.0"",""scancode://shl-2.0"",""Solderpad Hardware License v2.0""]",[]
Scancode,"[""SHL-2.1"",""scancode://shl-2.1"",""Solderpad Hardware License v2.1""]",[]
Scancode,"[""LicenseRef-scancode-simpl-1.1"",""scancode://simpl-1.1"",""SimPL 1.1""]",[]
Scancode,"[""scancode://slf4j-2005"",""SLF4J License 2005""]",[]
Scancode,"[""scancode://slf4j-2008"",""SLF4J License 2008""]",[]
Scancode,"[""LicenseRef-scancode-slysoft-eula"",""scancode://slysoft-eula"",""SlySoft EULA""]",[]
Scancode,"[""LicenseRef-scancode-smail-gpl"",""scancode://smail-gpl"",""SMAIL GPL""]",[]
Scancode,"[""LicenseRef-scancode-smartlabs-freeware"",""scancode://smartlabs-freeware"",""SmartLabs Freeware License""]",[]
Scancode,"[""LicenseRef-scancode-snmp4j-smi"",""scancode://snmp4j-smi"",""SNMP4J-SMI License""]",[]
Scancode,"[""LicenseRef-scancode-snprintf"",""scancode://snprintf"",""snprintf License""]",[]
Scancode,"[""LicenseRef-scancode-softerra-ldap-browser-eula"",""scancode://softerra-ldap-browser-eula"",""Softerra LDAP Browser EULA""]",[]
Scancode,"[""LicenseRef-scancode-softfloat-2.0"",""scancode://softfloat-2.0"",""SoftFloat Legal Notice 2.0""]",[]
Scancode,"[""LicenseRef-scancode-softfloat"",""scancode://softfloat"",""SoftFloat""]",[]
Scancode,"[""LicenseRef-scancode-softsurfer"",""scancode://softsurfer"",""softSurfer License""]",[]
Scancode,"[""LicenseRef-scancode-solace-software-eula-2020"",""scancode://solace-software-eula-2020"",""Solace-Software-EULA-2020""]",[]
Scancode,"[""LicenseRef-scancode-spark-jive"",""scancode://spark-jive"",""Spark Jive License""]",[]
Scancode,"[""LicenseRef-scancode-sparky"",""scancode://sparky"",""Sparky License""]",[]
Scancode,"[""LicenseRef-scancode-speechworks-1.1"",""scancode://speechworks-1.1"",""SpeechWorks Public License 1.1""]",[]
Scancode,"[""LicenseRef-scancode-spell-checker-exception-lgpl-2.1-plus"",""scancode://spell-checker-exception-lgpl-2.1-plus"",""Spell-Checker exception to LGPL 2.1 or later""]",[]
